alphaCount;alphaNumCount;alphaWordCount;averageWordLengh;charSeq1;charSeq2;charSeq3;charSeq4;charSeq5;charSeq6;charSeq7;charSeq8;charSeq9;lineCount;maxRepeatedWordCount;maxWordLength;numberCount;whiteSpaceCount;spam
0.69;0.705;0.961538;5.423077;0;0.115385;0.153846;0.192308;0;0.153846;0.153846;0.038462;0.038462;4;6;11;0.115385;0.21;SPAM
0.697952;0.723549;0.899083;3.889908;0.045872;0.146789;0.192661;0.183486;0.082569;0.055046;0.06422;0.009174;0.018349;12;3;12;0.137615;0.230375;SPAM
0.745116;0.764052;0.908046;4.869732;0.01341;0.051724;0.063218;0.06705;0.05364;0.047893;0.08046;0.05364;0.028736;52;3;15;0.12069;0.196273;SPAM
0.7375;0.7375;1;4.916667;0;0.25;0;0.166667;0.166667;0.083333;0.25;0.083333;0;2;4;8;0;0.2;SPAM
0.709163;0.737052;0.860465;4.302326;0.069767;0.162791;0.209302;0.186047;0.046512;0.046512;0.093023;0.093023;0.023256;5;2;12;0.162791;0.215139;SPAM
0.66242;0.726115;0.709091;4.145455;0.109091;0.090909;0.145455;0.163636;0.145455;0.054545;0.036364;0.072727;0.018182;5;1;10;0.363636;0.22293;SPAM
0.780083;0.79668;0.941176;5.647059;0.029412;0.117647;0.088235;0.176471;0.058824;0.088235;0.147059;0.029412;0.117647;9;4;13;0.117647;0.170124;SPAM
0.701314;0.713262;0.819876;3.708075;0.099379;0.086957;0.149068;0.099379;0.049689;0.068323;0.043478;0.018634;0.024845;11;1;14;0.062112;0.238949;SPAM
0.695864;0.722628;0.830769;4.569231;0.123077;0.138462;0.138462;0.153846;0.061538;0.061538;0.138462;0.046154;0.030769;12;7;13;0.169231;0.216545;SPAM
0.622691;0.643799;0.87037;4.518519;0.074074;0.12963;0.203704;0.12963;0.092593;0.12963;0.074074;0.055556;0.037037;8;3;12;0.148148;0.248021;SPAM
0.862487;0.862487;0.988858;7.128134;0.011142;0.008357;0.052925;0.058496;0.133705;0.155989;0.155989;0.142061;0.114206;20;3;15;0;0.129087;SPAM
0.643739;0.666667;0.730769;3.634615;0.125;0.086538;0.163462;0.134615;0.038462;0.105769;0.048077;0.038462;0.009615;17;1;20;0.125;0.257496;SPAM
0.673611;0.715278;0.888889;5.722222;0;0.055556;0.277778;0.111111;0;0.111111;0.166667;0.055556;0.166667;5;3;10;0.333333;0.201389;SPAM
0.860927;0.862583;0.995413;7.169725;0;0.03211;0.059633;0.06422;0.100917;0.146789;0.137615;0.123853;0.087156;55;2;19;0.013761;0.128587;SPAM
0.814342;0.818271;0.971014;6.036232;0.014493;0.057971;0.101449;0.07971;0.072464;0.144928;0.123188;0.086957;0.072464;13;4;14;0.028986;0.158153;SPAM
0.704663;0.746114;0.868852;4.721311;0.032787;0.114754;0.065574;0.229508;0.147541;0.081967;0.065574;0.032787;0.016393;3;1;13;0.262295;0.204663;SPAM
0.583211;0.684831;0.871287;4.60396;0.049505;0.079208;0.158416;0.089109;0.128713;0.059406;0.049505;0.049505;0.009901;8;3;17;0.683168;0.231222;SPAM
0.787493;0.803194;0.930508;5.028814;0.011864;0.044068;0.049153;0.077966;0.071186;0.071186;0.061017;0.064407;0.038983;58;3;13;0.098305;0.178127;SPAM
0.684028;0.696181;0.953488;4.662791;0.023256;0.104651;0.139535;0.186047;0.081395;0.116279;0.046512;0.023256;0.023256;13;3;13;0.081395;0.225694;SPAM
0.688125;0.69;0.991561;4.658228;0.004219;0.012658;0.240506;0.227848;0.21519;0.248945;0.021097;0.008439;0;21;5;17;0.012658;0.22875;SPAM
0.850515;0.852234;0.986207;6.841379;0.013793;0.034483;0.062069;0.062069;0.124138;0.110345;0.193103;0.117241;0.158621;12;3;13;0.013793;0.135739;SPAM
0.689655;0.689655;1;4.444444;0;0.111111;0.444444;0.111111;0;0;0.222222;0.111111;0;3;3;8;0;0.224138;SPAM
0.797079;0.797079;0.962963;4.800926;0.009259;0.083333;0.055556;0.087963;0.055556;0.055556;0.092593;0.046296;0.055556;12;4;12;0;0.184473;SPAM
0.759615;0.788462;0.92233;4.776699;0.019417;0.135922;0.15534;0.145631;0.106796;0.058252;0.07767;0.087379;0.029126;15;3;12;0.174757;0.1875;SPAM
0.858846;0.860728;0.990148;6.758621;0.004926;0.029557;0.044335;0.118227;0.128079;0.152709;0.108374;0.118227;0.108374;47;2;18;0.014778;0.132999;SPAM
0.852256;0.852256;0.997135;6.710602;0.002865;0.025788;0.045845;0.097421;0.108883;0.126074;0.157593;0.143266;0.106017;24;4;17;0;0.137191;SPAM
0.688746;0.754986;0.762332;4.753363;0.053812;0.058296;0.147982;0.071749;0.06278;0.058296;0.049327;0.026906;0.03139;23;4;18;0.41704;0.201567;SPAM
0.723256;0.810078;0.780612;5.331633;0.045918;0.066327;0.045918;0.056122;0.071429;0.05102;0.071429;0.040816;0.030612;49;2;13;0.571429;0.170543;SPAM
0.66443;0.682886;0.774775;3.666667;0.153153;0.171171;0.099099;0.108108;0.072072;0.063063;0.081081;0.045045;0.018018;20;1;11;0.099099;0.251678;SPAM
0.765789;0.765789;0.982759;5.017241;0.017241;0.086207;0.068966;0.172414;0.103448;0.12069;0.137931;0.068966;0.017241;9;4;12;0;0.192105;SPAM
0.72561;0.77439;0.901961;4.980392;0.019608;0.117647;0.117647;0.254902;0.039216;0.117647;0.078431;0.078431;0.019608;3;3;14;0.313725;0.189024;SPAM
0.85778;0.859453;0.987342;6.50211;0.008439;0.029536;0.067511;0.135021;0.113924;0.135021;0.139241;0.097046;0.092827;31;3;13;0.012658;0.136085;SPAM
0.727528;0.738764;0.967742;4.241935;0.016129;0.16129;0.129032;0.193548;0.080645;0.096774;0.048387;0.048387;0.016129;7;3;13;0.064516;0.216292;SPAM
0.86485;0.86485;0.993213;7.108597;0.006787;0.013575;0.049774;0.08371;0.11991;0.138009;0.142534;0.138009;0.122172;22;11;15;0;0.128269;SPAM
0.643123;0.684015;0.761905;4.380952;0.166667;0.142857;0.119048;0.166667;0.02381;0.071429;0.071429;0.119048;0.047619;5;8;10;0.261905;0.234201;SPAM
0.743837;0.750268;0.910714;4.166667;0.02381;0.077381;0.136905;0.119048;0.166667;0.083333;0.071429;0.041667;0.011905;18;1;13;0.035714;0.214362;SPAM
0.749616;0.762929;0.926554;4.20904;0.022599;0.067797;0.079096;0.121469;0.073446;0.081921;0.048023;0.031073;0.019774;57;3;13;0.073446;0.208909;SPAM
0.707523;0.743839;0.855446;4.542574;0.035644;0.059406;0.085149;0.10099;0.085149;0.057426;0.059406;0.043564;0.027723;101;3;16;0.221782;0.209792;SPAM
0.749008;0.759921;0.917127;4.232044;0.022099;0.088398;0.138122;0.143646;0.121547;0.077348;0.055249;0.044199;0.027624;18;1;11;0.060773;0.209325;SPAM
0.864111;0.864111;1;6.985915;0;0.028169;0.028169;0.169014;0.070423;0.084507;0.183099;0.169014;0.169014;3;9;15;0;0.12892;SPAM
0.715094;0.733962;0.934211;5.118421;0.026316;0.118421;0.092105;0.157895;0.105263;0.118421;0.052632;0.052632;0.039474;11;9;12;0.131579;0.203774;SPAM
0.775779;0.775779;0.952703;4.371622;0.033784;0.040541;0.108108;0.128378;0.094595;0.060811;0.074324;0.033784;0.02027;23;4;10;0;0.20024;SPAM
0.746479;0.769014;0.757576;4.136364;0.151515;0.121212;0.136364;0.075758;0.106061;0.121212;0.090909;0.045455;0.015152;22;1;13;0.121212;0.208451;SPAM
0.805737;0.808344;0.973684;5.438596;0.008772;0.096491;0.105263;0.122807;0.078947;0.061404;0.096491;0.04386;0.035088;21;3;14;0.017544;0.169492;SPAM
0.719831;0.74346;0.8125;4.235577;0.067308;0.081731;0.105769;0.149038;0.086538;0.086538;0.0625;0.057692;0.019231;16;3;18;0.134615;0.216034;SPAM
0.734341;0.784017;0.853333;4.84;0.026667;0.093333;0.173333;0.106667;0.106667;0.093333;0.146667;0.04;0.026667;14;3;12;0.306667;0.187905;SPAM
0.813703;0.824095;0.769608;5.247549;0.080882;0.078431;0.046569;0.07598;0.080882;0.112745;0.112745;0.071078;0.080882;2;1;16;0.066176;0.166282;SPAM
0.492063;0.544974;0.767442;4.790698;0.069767;0.116279;0.069767;0.232558;0.116279;0.023256;0.093023;0.046512;0.069767;8;2;12;0.465116;0.283069;SPAM
0.634615;0.711538;0.754717;4.188679;0.132075;0.150943;0.132075;0.188679;0.113208;0;0.056604;0.018868;0.018868;7;2;12;0.45283;0.227564;SPAM
0.7;0.7;1;7;0;0;0;0;0;0;1;0;0;1;7;7;0;0.2;SPAM
0.630986;0.657746;0.737226;3.408759;0.145985;0.175182;0.10219;0.160584;0.116788;0.043796;0.043796;0.021898;0.007299;22;1;13;0.138686;0.267606;SPAM
0.674528;0.679245;0.909091;4.363636;0.060606;0.060606;0.181818;0.242424;0.090909;0.060606;0.060606;0;0.090909;6;3;9;0.030303;0.235849;SPAM
0.697905;0.751929;0.880282;4.802817;0.007042;0.112676;0.147887;0.133803;0.133803;0.035211;0.070423;0.049296;0.070423;27;2;12;0.34507;0.201764;SPAM
0.830846;0.84204;0.892857;6.044643;0.089286;0.053571;0.089286;0.107143;0.071429;0.125;0.133929;0.098214;0.053571;10;1;17;0.080357;0.14801;SPAM
0.746479;0.769014;0.757576;4.136364;0.151515;0.121212;0.136364;0.075758;0.106061;0.121212;0.090909;0.045455;0.015152;22;1;13;0.121212;0.208451;SPAM
0.704444;0.719259;0.909825;3.920592;0.017497;0.049798;0.053836;0.095559;0.049798;0.043069;0.037685;0.017497;0.010767;85;3;18;0.080754;0.233333;SPAM
0.863599;0.866064;0.98;7.026667;0.02;0.033333;0.033333;0.086667;0.086667;0.133333;0.166667;0.133333;0.133333;21;7;17;0.02;0.128184;SPAM
0.737299;0.759603;0.93007;4.286713;0.034965;0.076923;0.160839;0.118881;0.083916;0.055944;0.090909;0.062937;0.013986;19;2;12;0.125874;0.208178;SPAM
0.635424;0.711439;0.783186;4.265487;0.030973;0.070796;0.106195;0.088496;0.057522;0.053097;0.070796;0.039823;0.00885;27;2;22;0.455752;0.227306;SPAM
0.718987;0.726582;0.967742;4.629032;0.016129;0.145161;0.177419;0.16129;0.129032;0.112903;0.064516;0.032258;0.016129;10;4;14;0.048387;0.21519;SPAM
0.763184;0.781621;0.918443;5.068582;0.012048;0.034291;0.041705;0.064875;0.060241;0.039852;0.055607;0.047266;0.043559;104;3;14;0.119555;0.186223;SPAM
0.679245;0.732075;0.82;3.88;0.04;0.1;0.24;0.12;0.1;0.06;0.1;0.04;0.02;8;3;9;0.28;0.226415;SPAM
0.705736;0.750623;0.852713;4.666667;0.046512;0.085271;0.100775;0.124031;0.093023;0.031008;0.069767;0.031008;0.007752;11;4;14;0.27907;0.204489;SPAM
0.864411;0.864411;0.99359;7.151709;0.00641;0.008547;0.042735;0.089744;0.104701;0.168803;0.149573;0.141026;0.119658;24;6;16;0;0.128099;SPAM
0.673778;0.685333;0.845771;3.835821;0.064677;0.084577;0.094527;0.149254;0.064677;0.044776;0.039801;0.029851;0.024876;17;1;15;0.064677;0.246222;SPAM
0.723539;0.754591;0.883966;4.767932;0.025316;0.059072;0.078059;0.088608;0.082278;0.059072;0.078059;0.033755;0.029536;97;3;16;0.196203;0.201669;SPAM
0.616048;0.685936;0.754717;5;0.056604;0.075472;0.050314;0.08805;0.037736;0.044025;0.025157;0.075472;0.050314;25;5;13;0.509434;0.225194;SPAM
0.523457;0.57284;0.8125;4.833333;0.041667;0.145833;0.104167;0.1875;0.104167;0.0625;0.083333;0.041667;0.083333;9;2;12;0.416667;0.271605;SPAM
0.735849;0.742138;0.925926;4.37037;0.074074;0.148148;0.148148;0.148148;0.148148;0.111111;0.111111;0.037037;0.037037;6;4;9;0.037037;0.213836;SPAM
0.810261;0.813925;0.945122;6.094512;0.027439;0.030488;0.051829;0.054878;0.167683;0.112805;0.179878;0.146341;0.115854;48;4;11;0.027439;0.159609;SPAM
0.744385;0.745455;0.91018;4.173653;0.023952;0.05988;0.113772;0.167665;0.05988;0.077844;0.101796;0.005988;0.041916;20;1;13;0.005988;0.216043;SPAM
0.803922;0.803922;1;4.555556;0;0.222222;0;0.222222;0.333333;0;0.222222;0;0;2;4;7;0;0.176471;SPAM
0.728502;0.755556;0.890411;5.356164;0.034247;0.082192;0.10274;0.130137;0.116438;0.041096;0.10274;0.068493;0.047945;21;7;12;0.191781;0.191304;SPAM
0.820384;0.823308;0.97619;6.704082;0.013605;0.020408;0.020408;0.071429;0.139456;0.132653;0.180272;0.173469;0.166667;44;3;12;0.02381;0.149541;SPAM
0.840088;0.840969;0.969072;6.560137;0.017182;0.034364;0.054983;0.082474;0.123711;0.127148;0.14433;0.127148;0.075601;20;1;14;0.006873;0.143612;SPAM
0.724966;0.749887;0.905444;4.74212;0.025788;0.060172;0.08596;0.123209;0.074499;0.071633;0.088825;0.040115;0.028653;87;2;16;0.157593;0.203897;SPAM
0.72238;0.750708;0.869281;5.196078;0.058824;0.084967;0.098039;0.104575;0.104575;0.045752;0.098039;0.058824;0.045752;22;2;12;0.196078;0.195467;SPAM
0.688969;0.701627;0.806122;3.959184;0.153061;0.153061;0.122449;0.132653;0.102041;0.091837;0.05102;0.020408;0.040816;18;3;12;0.071429;0.23689;SPAM
0.777648;0.784669;0.968421;4.705263;0.010526;0.073684;0.073684;0.115789;0.038596;0.05614;0.080702;0.059649;0.014035;30;3;12;0.042105;0.190755;SPAM
0.784866;0.796736;0.961538;5.163462;0.009615;0.086538;0.086538;0.086538;0.057692;0.086538;0.153846;0.038462;0.019231;20;3;12;0.076923;0.178042;SPAM
0.657534;0.70411;0.75;3.569444;0.152778;0.125;0.208333;0.111111;0.097222;0.041667;0.069444;0.041667;0.013889;10;3;10;0.236111;0.246575;SPAM
0.823904;0.824701;0.964179;6.179104;0.020896;0.029851;0.041791;0.050746;0.146269;0.167164;0.19403;0.158209;0.146269;46;1;9;0.00597;0.154183;SPAM
0.629743;0.735148;0.659483;4.133621;0.045259;0.071121;0.0625;0.071121;0.049569;0.040948;0.040948;0.040948;0.032328;73;2;13;0.592672;0.221158;SPAM
0.808344;0.809583;0.936364;5.939394;0.027273;0.033333;0.051515;0.060606;0.157576;0.130303;0.166667;0.130303;0.127273;51;4;11;0.009091;0.163156;SPAM
0.688889;0.727778;0.788462;3.778846;0.067308;0.125;0.134615;0.163462;0.096154;0.067308;0.038462;0.028846;0.028846;2;1;10;0.201923;0.231481;SPAM
0.71875;0.75;0.888889;5.333333;0.022222;0.088889;0.177778;0.266667;0.022222;0.022222;0.155556;0.066667;0.088889;9;1;17;0.222222;0.19375;SPAM
0.742694;0.779045;0.903371;4.91236;0.013483;0.07191;0.074157;0.08764;0.074157;0.047191;0.067416;0.042697;0.024719;58;2;19;0.229213;0.189594;SPAM
0.740506;0.746835;0.961538;4.538462;0.038462;0.115385;0.192308;0.230769;0.153846;0.076923;0.115385;0.038462;0;6;4;11;0.038462;0.208861;SPAM
0.781818;0.781818;1;6.142857;0;0.142857;0.142857;0.142857;0;0;0.285714;0;0;2;7;10;0;0.163636;SPAM
0.668675;0.704819;0.898305;3.966102;0.050847;0.101695;0.152542;0.186441;0.101695;0.067797;0.050847;0;0.050847;9;3;9;0.20339;0.23494;SPAM
0.861897;0.861897;0.984655;7.086957;0.012788;0.017903;0.051151;0.074169;0.109974;0.14578;0.163683;0.122762;0.120205;21;1;17;0;0.129705;SPAM
0.739977;0.760596;0.941558;4.311688;0.025974;0.090909;0.149351;0.11039;0.084416;0.058442;0.077922;0.064935;0.025974;21;2;12;0.116883;0.207331;SPAM
0.728927;0.755747;0.871622;5.331081;0.047297;0.074324;0.108108;0.101351;0.101351;0.047297;0.101351;0.074324;0.067568;22;6;15;0.189189;0.191571;SPAM
0.797784;0.822715;0.930233;6.906977;0;0.046512;0.116279;0.046512;0.139535;0.069767;0.093023;0.162791;0.186047;6;7;12;0.209302;0.146814;SPAM
0.696056;0.742459;0.891892;4.324324;0.027027;0.108108;0.135135;0.189189;0.148649;0.081081;0.067568;0.040541;0.040541;4;3;10;0.27027;0.213457;SPAM
0.828987;0.828987;0.977612;6.16791;0.011194;0.033582;0.048507;0.052239;0.186567;0.197761;0.108209;0.149254;0.160448;41;1;12;0;0.152457;SPAM
0.852893;0.857851;0.986755;6.874172;0;0.039735;0.046358;0.086093;0.112583;0.178808;0.119205;0.119205;0.13245;10;7;17;0.039735;0.133058;SPAM
0.710345;0.734483;0.910112;4.786517;0.022472;0.101124;0.202247;0.146067;0.089888;0.044944;0.078652;0.033708;0.067416;13;3;13;0.157303;0.208621;SPAM
0.753831;0.755747;0.925287;4.534483;0.057471;0.063218;0.114943;0.166667;0.091954;0.08046;0.068966;0.074713;0.034483;17;3;11;0.011494;0.204981;SPAM
0.781106;0.790323;0.947368;5.157895;0.030075;0.082707;0.112782;0.112782;0.112782;0.082707;0.135338;0.097744;0.037594;7;3;16;0.06015;0.180876;SPAM
0.68254;0.693122;0.96;5.24;0;0.04;0.12;0.32;0.08;0.12;0.04;0;0.04;4;4;11;0.08;0.216931;SPAM
0.819562;0.822091;0.94375;6.09375;0.0375;0.05;0.05;0.11875;0.13125;0.1375;0.1375;0.10625;0.09375;13;2;13;0.01875;0.152614;SPAM
0.787355;0.798963;0.942339;5.329489;0.00659;0.026359;0.052718;0.07084;0.060956;0.07084;0.069193;0.041186;0.044481;2;3;17;0.07743;0.175352;SPAM
0.719439;0.745491;0.891304;4.043478;0.043478;0.152174;0.173913;0.206522;0.076087;0.032609;0.108696;0.021739;0.021739;12;3;11;0.141304;0.218437;SPAM
0.708996;0.748639;0.854545;4.806993;0.022378;0.054545;0.062937;0.097902;0.072727;0.072727;0.074126;0.046154;0.025175;181;3;18;0.254545;0.203442;SPAM
0.748879;0.7713;0.947368;4.526316;0;0.105263;0.184211;0.263158;0.105263;0.157895;0.026316;0.026316;0.052632;6;9;9;0.131579;0.197309;SPAM
0.797312;0.800672;0.914729;5.542636;0.062016;0.054264;0.085271;0.124031;0.093023;0.139535;0.124031;0.077519;0.085271;11;1;15;0.023256;0.171333;SPAM
0.823161;0.823161;1;5.595745;0;0.074468;0.053191;0.138298;0.06383;0.06383;0.138298;0.106383;0.06383;6;3;14;0;0.161189;SPAM
0.837798;0.839286;0.982036;6.754491;0.011976;0.035928;0.047904;0.113772;0.101796;0.143713;0.149701;0.125749;0.08982;15;9;15;0.011976;0.142113;SPAM
0.66805;0.726141;0.8;5;0.057143;0.142857;0.2;0.085714;0.057143;0.085714;0.028571;0.114286;0.057143;9;12;12;0.4;0.207469;SPAM
0.66584;0.710494;0.844371;4.741722;0.016556;0.043046;0.056291;0.07947;0.059603;0.048013;0.044702;0.057947;0.02649;2;4;16;0.298013;0.219548;SPAM
0.713592;0.745955;0.869565;5.01087;0.043478;0.108696;0.184783;0.108696;0.097826;0.076087;0.097826;0.065217;0.021739;13;3;14;0.217391;0.200647;SPAM
0.737069;0.75;0.884058;5.043478;0.072464;0.15942;0.057971;0.130435;0.086957;0.144928;0.144928;0.057971;0.014493;18;3;12;0.086957;0.198276;SPAM
0.667785;0.682886;0.773585;3.839623;0.132075;0.103774;0.113208;0.122642;0.056604;0.056604;0.056604;0;0.056604;15;3;10;0.084906;0.246644;SPAM
0.738255;0.744966;0.961538;4.269231;0.038462;0.153846;0.115385;0.192308;0.153846;0.115385;0.115385;0.038462;0;6;4;8;0.038462;0.214765;SPAM
0.628726;0.636856;0.745455;4.272727;0.163636;0.090909;0.109091;0.145455;0.090909;0.018182;0.090909;0.054545;0.072727;10;1;11;0.054545;0.254743;SPAM
0.708548;0.73913;0.834467;4.548753;0.036281;0.054422;0.068027;0.088435;0.06576;0.054422;0.07483;0.038549;0.038549;92;1;16;0.188209;0.211496;SPAM
0.873713;0.873713;0.994398;7.131653;0.002801;0.002801;0.033613;0.081232;0.117647;0.142857;0.137255;0.173669;0.140056;6;3;14;0;0.124228;SPAM
0.74026;0.746753;0.96;4.6;0.04;0.16;0.08;0.2;0.2;0.12;0.12;0.08;0;6;2;8;0.04;0.207792;SPAM
0.7;0.7;1;7;0;0;0;0;0;0;1;0;0;1;7;7;0;0.2;SPAM
0.762564;0.778974;0.918079;4.29096;0.016949;0.056497;0.050847;0.112994;0.062147;0.053672;0.073446;0.048023;0.016949;47;2;12;0.090395;0.201026;SPAM
0.769022;0.769022;0.931298;4.320611;0.030534;0.091603;0.10687;0.175573;0.091603;0.091603;0.030534;0.015267;0.015267;15;2;19;0;0.203804;SPAM
0.805501;0.807466;0.962963;5.074074;0.037037;0.098765;0.123457;0.135802;0.111111;0.111111;0.123457;0.061728;0.061728;19;3;22;0.012346;0.174853;SPAM
0.857028;0.861847;0.980132;7.10596;0.006623;0.039735;0.033113;0.10596;0.13245;0.112583;0.099338;0.13245;0.119205;10;4;18;0.039735;0.129317;SPAM
0.780266;0.783187;0.943119;4.427523;0.007339;0.051376;0.06422;0.073394;0.042202;0.06422;0.069725;0.044037;0.034862;11;3;14;0.016514;0.196689;SPAM
0.7;0.7;1;7;0;0;0;0;0;0;1;0;0;1;7;7;0;0.2;SPAM
0.747006;0.760479;0.942857;4.838095;0.028571;0.047619;0.104762;0.2;0.114286;0.104762;0.095238;0.047619;0.019048;15;2;11;0.085714;0.197605;SPAM
0.873984;0.875339;0.990971;7.291196;0.006772;0.002257;0.042889;0.088036;0.110609;0.128668;0.160271;0.124153;0.139955;6;3;16;0.011287;0.122222;SPAM
0.674699;0.674699;0.9375;3.5;0.020833;0.208333;0.208333;0.208333;0.041667;0.0625;0.104167;0;0;6;3;7;0;0.257028;SPAM
0.859975;0.862786;0.982123;6.856983;0.008939;0.023464;0.055866;0.080447;0.128492;0.140782;0.13743;0.149721;0.101676;27;2;17;0.022346;0.131449;SPAM
0.672131;0.729508;0.8;5.085714;0.057143;0.142857;0.2;0.085714;0.028571;0.085714;0.057143;0.085714;0.085714;9;12;12;0.4;0.204918;SPAM
0.732919;0.782609;0.846154;4.846154;0.038462;0.192308;0.153846;0.153846;0.076923;0.115385;0.076923;0.115385;0.038462;9;2;12;0.307692;0.186335;SPAM
0.754195;0.758905;0.941781;4.414384;0.011986;0.037671;0.065068;0.101027;0.061644;0.065068;0.053082;0.035959;0.020548;49;3;12;0.027397;0.206359;SPAM
0.859155;0.871227;0.952381;6.873016;0.031746;0.063492;0.031746;0.063492;0.047619;0.206349;0.174603;0.142857;0.063492;4;8;14;0.095238;0.126761;SPAM
0.72;0.737143;0.918919;3.486486;0.081081;0.162162;0.162162;0.297297;0.027027;0.027027;0.027027;0.054054;0;5;3;8;0.081081;0.234286;SPAM
0.874284;0.874284;0.994819;7.11658;0.005181;0.010363;0.036269;0.072539;0.132124;0.160622;0.129534;0.139896;0.139896;6;3;15;0;0.124125;SPAM
0.7;0.7;1;7;0;0;0;0;0;0;1;0;0;1;7;7;0;0.2;SPAM
0.6862;0.724953;0.833333;4.916667;0.044872;0.089744;0.115385;0.147436;0.121795;0.076923;0.025641;0.012821;0.032051;34;1;23;0.262821;0.210775;SPAM
0.629885;0.735249;0.659483;4.135776;0.045259;0.068966;0.064655;0.071121;0.049569;0.040948;0.040948;0.040948;0.032328;73;2;13;0.592672;0.221073;SPAM
0.749017;0.760031;0.925532;5.138298;0.021277;0.106383;0.095745;0.106383;0.12234;0.111702;0.069149;0.058511;0.010638;34;3;13;0.074468;0.193548;SPAM
0.765734;0.786713;0.930233;5.232558;0.023256;0.069767;0.139535;0.093023;0.116279;0.116279;0.116279;0.023256;0.093023;11;3;13;0.139535;0.181818;SPAM
0.629885;0.735249;0.659483;4.135776;0.045259;0.068966;0.064655;0.071121;0.049569;0.040948;0.040948;0.040948;0.032328;73;2;13;0.592672;0.221073;SPAM
0.752282;0.761408;0.884058;4.231884;0.057971;0.094203;0.108696;0.15942;0.072464;0.101449;0.065217;0.050725;0.028986;18;1;11;0.050725;0.208605;SPAM
0.776828;0.793922;0.938462;5.144615;0.006154;0.052308;0.076923;0.086154;0.08;0.058462;0.061538;0.083077;0.04;2;3;17;0.110769;0.179962;SPAM
0.716346;0.716346;0.9375;3.991071;0.017857;0.053571;0.151786;0.241071;0.098214;0.098214;0.044643;0.026786;0;14;1;10;0;0.230769;SPAM
0.862213;0.872651;0.966667;6.966667;0.016667;0;0.083333;0.116667;0.133333;0.083333;0.15;0.166667;0.05;5;5;15;0.083333;0.125261;SPAM
0.616896;0.628684;0.888889;5.079365;0.079365;0.095238;0.142857;0.079365;0.126984;0.111111;0.079365;0.015873;0.063492;13;3;13;0.095238;0.247544;SPAM
0.721519;0.727848;0.925926;4.259259;0.074074;0.148148;0.148148;0.185185;0.185185;0.074074;0.111111;0;0;6;4;11;0.037037;0.221519;SPAM
0.704793;0.739651;0.886364;5.143939;0.015152;0.098485;0.113636;0.151515;0.090909;0.045455;0.113636;0.05303;0.075758;19;3;12;0.242424;0.200436;SPAM
0.789809;0.815287;0.95;6.4;0;0.05;0.05;0.1;0.1;0.2;0.2;0.15;0.1;3;9;11;0.2;0.152866;SPAM
0.742515;0.748503;0.961538;4.807692;0.038462;0.115385;0.115385;0.230769;0.192308;0.076923;0.115385;0.076923;0;6;4;11;0.038462;0.203593;SPAM
0.803783;0.803783;0.982759;5.862069;0.017241;0.12069;0.12069;0.155172;0.051724;0.086207;0.086207;0.103448;0.103448;6;4;15;0;0.165485;SPAM
0.637647;0.654118;0.7375;3.475;0.15;0.05;0.2;0.1625;0.075;0.0625;0.0125;0.0375;0.025;11;2;9;0.0875;0.265882;SPAM
0.787078;0.791483;0.978947;5.673684;0.010526;0.031579;0.105263;0.178947;0.126316;0.094737;0.105263;0.063158;0.031579;17;6;14;0.031579;0.173275;SPAM
0.72327;0.72956;0.96;4.64;0.04;0.12;0.04;0.24;0.2;0.12;0.12;0.08;0;6;2;8;0.04;0.213836;SPAM
0.753962;0.766472;0.936585;4.482927;0.02439;0.063415;0.102439;0.136585;0.097561;0.058537;0.04878;0.068293;0.019512;38;2;11;0.073171;0.201835;SPAM
0.73747;0.742243;0.94964;4.47482;0.028777;0.086331;0.107914;0.143885;0.115108;0.043165;0.05036;0.064748;0.043165;16;3;12;0.028777;0.211217;SPAM
0.696601;0.740608;0.817391;4.5;0.030435;0.05;0.08913;0.08913;0.063043;0.045652;0.065217;0.03913;0.030435;96;3;17;0.267391;0.211807;SPAM
0.785023;0.789997;0.943239;4.772955;0.006678;0.051753;0.058431;0.068447;0.055092;0.068447;0.066778;0.058431;0.03172;25;3;13;0.03005;0.187621;SPAM
0.720352;0.755232;0.854962;4.751908;0.024809;0.04771;0.070611;0.089695;0.062977;0.05916;0.074427;0.040076;0.032443;106;3;16;0.219466;0.201699;SPAM
0.820513;0.820513;0.984848;5.333333;0.015152;0.136364;0.075758;0.075758;0.075758;0.106061;0.075758;0.075758;0.045455;8;5;11;0;0.165501;SPAM
0.684211;0.701754;0.904762;3.809524;0.047619;0.15873;0.206349;0.15873;0.079365;0.047619;0.047619;0.015873;0.047619;7;3;11;0.095238;0.239766;SPAM
0.795539;0.802974;0.928571;5.142857;0.02381;0.142857;0.095238;0.142857;0.071429;0.047619;0.119048;0.047619;0.047619;5;3;11;0.047619;0.174721;SPAM
0.630252;0.735294;0.660944;4.130901;0.045064;0.06867;0.066524;0.070815;0.049356;0.040773;0.040773;0.040773;0.032189;73;2;13;0.590129;0.221161;SPAM
0.720307;0.731801;0.866667;4.244444;0.111111;0.088889;0.133333;0.222222;0.066667;0.155556;0.066667;0.044444;0.044444;9;3;9;0.066667;0.218391;SPAM
0.78503;0.798956;0.831325;5.53012;0.084337;0.03012;0.066265;0.048193;0.156627;0.114458;0.13253;0.120482;0.138554;26;1;11;0.096386;0.172324;SPAM
